id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
9mA9qYqiv4c0T9ASid3PIQ,the-capital-grille-philadelphia-3,The Capital Grille,https://s3-media1.fl.yelpcdn.com/bphoto/MnGfS1lrpD2ZxDoQdpK-KQ/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-philadelphia-3?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,669,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.95061346721655, 'longitude': -75.16360803267202}",[],$$$,"{'address1': '1338-46 Chestnut St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['1338-46 Chestnut St', 'Philadelphia, PA 19107']}",+12155459588,(215) 545-9588,737.1062426532937
kzy0Kf7z1ucbL2sVbfAFsg,ruths-chris-steak-house-philadelphia-4,Ruth's Chris Steak House,https://s3-media2.fl.yelpcdn.com/bphoto/tEEnHvrIVzveEUoHrd-GXw/o.jpg,False,https://www.yelp.com/biz/ruths-chris-steak-house-philadelphia-4?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,199,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 39.9529565, 'longitude': -75.1702986}","['delivery', 'pickup']",$$$,"{'address1': '1800 Market St', 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19103', 'country': 'US', 'state': 'PA', 'display_address': ['1800 Market St', 'Philadelphia, PA 19103']}",+12157901515,(215) 790-1515,119.91017426633394
OK0prSyAs2DXBNthDQbrOA,cedar-craft-and-kitchen-glenolden,Cedar Craft & Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/fT7eUmri8FTJZCwal49pAw/o.jpg,False,https://www.yelp.com/biz/cedar-craft-and-kitchen-glenolden?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,65,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 39.911356, 'longitude': -75.301019}",['delivery'],$$,"{'address1': '1061 Cedarwood Rd', 'address2': '', 'address3': None, 'city': 'Glenoldan', 'zip_code': '19036', 'country': 'US', 'state': 'PA', 'display_address': ['1061 Cedarwood Rd', 'Glenoldan, PA 19036']}",+16105377003,(610) 537-7003,12032.554400858176
gk3hzKydevLKZ2FVmJdt-A,nora-lees-new-castle,Nora Lee's,https://s3-media4.fl.yelpcdn.com/bphoto/yj675w8yL0Z_DAYE-j3Jcg/o.jpg,False,https://www.yelp.com/biz/nora-lees-new-castle?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,235,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 39.65906, 'longitude': -75.56359}",['delivery'],$$,"{'address1': '124 Delaware St', 'address2': '', 'address3': '', 'city': 'New Castle', 'zip_code': '19720', 'country': 'US', 'state': 'DE', 'display_address': ['124 Delaware St', 'New Castle, DE 19720']}",+13023227675,(302) 322-7675,46863.65131481879
05471AhNLv1NxKoaVs4gYw,sams-brick-oven-pizza-ardmore,Sam's Brick Oven Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/yMuBhm3dr7ku8JpMj5uQTg/o.jpg,False,https://www.yelp.com/biz/sams-brick-oven-pizza-ardmore?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,87,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.000178, 'longitude': -75.295926}","['delivery', 'pickup']",$$,"{'address1': '2626 County Line Rd', 'address2': '', 'address3': '', 'city': 'Ardmore', 'zip_code': '19003', 'country': 'US', 'state': 'PA', 'display_address': ['2626 County Line Rd', 'Ardmore, PA 19003']}",+16106582626,(610) 658-2626,11813.460386262055
hKHPbUDrNtnUCHD-M4ghvA,central-perk-creperie-bucks,Central Perk Creperie,,False,https://www.yelp.com/biz/central-perk-creperie-bucks?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,1,"[{'alias': 'creperies', 'title': 'Creperies'}]",5.0,"{'latitude': 40.17945, 'longitude': -74.88009}",[],,"{'address1': '2300 E Lincoln Hwy', 'address2': '', 'address3': 'Oxford Valley Mall', 'city': 'Bucks', 'zip_code': '19047', 'country': 'US', 'state': 'PA', 'display_address': ['2300 E Lincoln Hwy', 'Oxford Valley Mall', 'Bucks, PA 19047']}",+12157523086,(215) 752-3086,35536.92596973727
sV6up2rehuTegmfo3uYUtA,city-winery-philadelphia-philadelphia,City Winery - Philadelphia,https://s3-media4.fl.yelpcdn.com/bphoto/HtE14S_iVAOwhoeCCMn9KQ/o.jpg,False,https://www.yelp.com/biz/city-winery-philadelphia-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,176,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'newamerican', 'title': 'American (New)'}]",2.5,"{'latitude': 39.952533, 'longitude': -75.1562439277768}","['delivery', 'pickup']",$$,"{'address1': '990 Filbert St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['990 Filbert St', 'Philadelphia, PA 19107']}",+12674797373,(267) 479-7373,1282.6842020061222
XrtJUw6CyipHlFkKrdHbtw,320-market-café-media,320 Market Café,https://s3-media1.fl.yelpcdn.com/bphoto/WQBBeboUAFOrxlHxEsI_5w/o.jpg,False,https://www.yelp.com/biz/320-market-caf%C3%A9-media?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,158,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 39.9184305329618, 'longitude': -75.3927326202393}","['delivery', 'pickup']",$$,"{'address1': '211 W State St', 'address2': '', 'address3': '', 'city': 'Media', 'zip_code': '19063', 'country': 'US', 'state': 'PA', 'display_address': ['211 W State St', 'Media, PA 19063']}",+16105658320,(610) 565-8320,19292.234606120997
PRmGQsldPV7I5uZhEEymyw,red-wine-restaurant-philadelphia-2,Red Wine Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/tc_8stpNf9QrtA8gGxD8_w/o.jpg,False,https://www.yelp.com/biz/red-wine-restaurant-philadelphia-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,12,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'latitude': 40.0330744061012, 'longitude': -75.1064681634307}","['delivery', 'pickup']",$$,"{'address1': '701 Adams Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19124', 'country': 'US', 'state': 'PA', 'display_address': ['701 Adams Ave', 'Philadelphia, PA 19124']}",+12675382775,(267) 538-2775,10399.498736621901
d36q8xxhWiKhRaRs7Q42BA,asia-mix-restaurant-philadelphia,Asia Mix Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/TTdN6Ofpe2vrRYhD1P57kg/o.jpg,False,https://www.yelp.com/biz/asia-mix-restaurant-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,11,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'uzbek', 'title': 'Uzbek'}, {'alias': 'modern_european', 'title': 'Modern European'}]",5.0,"{'latitude': 40.103218, 'longitude': -75.010237}","['delivery', 'pickup']",,"{'address1': '11000 Roosevelt Blvd', 'address2': 'Ste 154', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19116', 'country': 'US', 'state': 'PA', 'display_address': ['11000 Roosevelt Blvd', 'Ste 154', 'Philadelphia, PA 19116']}",+12676868087,(267) 686-8087,21539.419097103222
t6g6Lj8WzjIXXucCl9jdTQ,t-swirl-crêpe-philadelphia-4,T-Swirl Crêpe,https://s3-media3.fl.yelpcdn.com/bphoto/FMNVM6Fg9NInGXUn2f30fA/o.jpg,False,https://www.yelp.com/biz/t-swirl-cr%C3%AApe-philadelphia-4?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,419,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 39.95508, 'longitude': -75.15623}","['delivery', 'pickup']",$,"{'address1': '150 N 10th St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19107', 'country': 'US', 'state': 'PA', 'display_address': ['150 N 10th St', 'Philadelphia, PA 19107']}",+12152380111,(215) 238-0111,1289.1221355693763
eirHDiyhPn2YSo08G1tt6g,the-capital-grille-king-of-prussia-2,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/YbWQlEW2URpR63VaTkCUjA/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-king-of-prussia-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,390,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.09111538305861, 'longitude': -75.39219495051029}",[],$$$,"{'address1': '236 Mall Blvd', 'address2': '', 'address3': '', 'city': 'King Of Prussia', 'zip_code': '19406', 'country': 'US', 'state': 'PA', 'display_address': ['236 Mall Blvd', 'King Of Prussia, PA 19406']}",+16102651415,(610) 265-1415,24234.436786582526
_9MTM7D67Up6A_5uTv1Ucw,kabuto-hibachi-sushi-and-lounge-east-norriton,"Kabuto Hibachi, Sushi & Lounge",https://s3-media4.fl.yelpcdn.com/bphoto/DBkmz-mEOOD8JeS3f_waFw/o.jpg,False,https://www.yelp.com/biz/kabuto-hibachi-sushi-and-lounge-east-norriton?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,160,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.1375561688989, 'longitude': -75.3145465756409}","['delivery', 'pickup']",$$,"{'address1': '2650 Dekalb Pike', 'address2': '', 'address3': None, 'city': 'East Norriton', 'zip_code': '19401', 'country': 'US', 'state': 'PA', 'display_address': ['2650 Dekalb Pike', 'East Norriton, PA 19401']}",+14843222138,(484) 322-2138,23800.451896137263
5ezrDoezdUlJpUa5Jg6dUQ,in-the-valley-philadelphia,In the Valley,https://s3-media3.fl.yelpcdn.com/bphoto/w35xNuBhyjKUhBz0TSRFuA/o.jpg,False,https://www.yelp.com/biz/in-the-valley-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,73,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.92944, 'longitude': -75.16365}",['delivery'],$$,"{'address1': '1615 E Passyunk Ave', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19148', 'country': 'US', 'state': 'PA', 'display_address': ['1615 E Passyunk Ave', 'Philadelphia, PA 19148']}",+12678580669,(267) 858-0669,2781.3668293293063
4rG4tJF2EC2CfYvBu_uqpQ,cry-baby-pasta-philadelphia,Cry Baby Pasta,https://s3-media1.fl.yelpcdn.com/bphoto/_KP7kc9U248j7fECySMk7A/o.jpg,False,https://www.yelp.com/biz/cry-baby-pasta-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,212,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 39.9406127199395, 'longitude': -75.1475720107555}","['delivery', 'pickup']",$$,"{'address1': '627 S 3rd St', 'address2': '', 'address3': None, 'city': 'Philadelphia', 'zip_code': '19147', 'country': 'US', 'state': 'PA', 'display_address': ['627 S 3rd St', 'Philadelphia, PA 19147']}",+12675343076,(267) 534-3076,2490.497164437203
tAGfqftHHb6M1QsYEZtFHA,firebirds-wood-fired-grill-chadds-ford,Firebirds Wood Fired Grill,https://s3-media1.fl.yelpcdn.com/bphoto/R6vkJ6LkQtsRCW6FNmawVA/o.jpg,False,https://www.yelp.com/biz/firebirds-wood-fired-grill-chadds-ford?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,227,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.8432700449376, 'longitude': -75.5362393366846}","['delivery', 'pickup']",$$,"{'address1': '91 Wilmington W Chester Pike', 'address2': '', 'address3': '', 'city': 'Chadds Ford', 'zip_code': '19317', 'country': 'US', 'state': 'PA', 'display_address': ['91 Wilmington W Chester Pike', 'Chadds Ford, PA 19317']}",+14847856880,(484) 785-6880,33476.8402644453
pAfC9NSwoRvUSHfPE3VIog,firebirds-wood-fired-grill-collegeville,Firebirds Wood Fired Grill,https://s3-media4.fl.yelpcdn.com/bphoto/-2triO2DUDI0vNMv6niwSQ/o.jpg,False,https://www.yelp.com/biz/firebirds-wood-fired-grill-collegeville?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,287,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.1678553894926, 'longitude': -75.4781341552734}","['delivery', 'pickup']",$$,"{'address1': '51 Town Center Dr', 'address2': '', 'address3': '', 'city': 'Collegeville', 'zip_code': '19426', 'country': 'US', 'state': 'PA', 'display_address': ['51 Town Center Dr', 'Collegeville, PA 19426']}",+14849021850,(484) 902-1850,35340.21748556138
-UJ7ZTb3zfmqZogmy3fnGg,bellini-philadelphia,Bellini,https://s3-media2.fl.yelpcdn.com/bphoto/lKNEd3AjAWQOeLQpbOyEHQ/o.jpg,False,https://www.yelp.com/biz/bellini-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,329,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.0,"{'latitude': 39.949084, 'longitude': -75.167867}","['delivery', 'pickup']",$$,"{'address1': '220 S 16th St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19102', 'country': 'US', 'state': 'PA', 'display_address': ['220 S 16th St', 'Philadelphia, PA 19102']}",+12155451191,(215) 545-1191,594.8090412376397
Wo4JAP8XQqaNFUauDb2aZg,fishtown-social-philadelphia,Fishtown Social,https://s3-media4.fl.yelpcdn.com/bphoto/yp4pAEjIuVeI1x_pyFJjAw/o.jpg,False,https://www.yelp.com/biz/fishtown-social-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,69,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.9739099, 'longitude': -75.13333}",['delivery'],$$,"{'address1': '1525 Frankford Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19125', 'country': 'US', 'state': 'PA', 'display_address': ['1525 Frankford Ave', 'Philadelphia, PA 19125']}",,,3922.829619935673
p8sIj80pLuzyDZW_gLAIlA,cafe-cabana-lansdale-2,Cafe Cabana,https://s3-media2.fl.yelpcdn.com/bphoto/hbnXFiOIkzyVwyV1Fcd17A/o.jpg,False,https://www.yelp.com/biz/cafe-cabana-lansdale-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,57,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,"{'latitude': 40.23260935554953, 'longitude': -75.27151494385221}","['delivery', 'pickup']",$,"{'address1': '628 E Main St', 'address2': None, 'address3': '', 'city': 'Lansdale', 'zip_code': '19446', 'country': 'US', 'state': 'PA', 'display_address': ['628 E Main St', 'Lansdale, PA 19446']}",+12156317171,(215) 631-7171,32156.898462634985
KHQXmUFiAD0FHvrMSakJBA,fare-philadelphia,Fare,https://s3-media2.fl.yelpcdn.com/bphoto/6bu2LHpxOiZpM91rkmA3EQ/o.jpg,False,https://www.yelp.com/biz/fare-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,468,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 39.967061, 'longitude': -75.171243}","['delivery', 'pickup']",$$,"{'address1': '2028 Fairmount Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19130', 'country': 'US', 'state': 'PA', 'display_address': ['2028 Fairmount Ave', 'Philadelphia, PA 19130']}",+12157635500,(215) 763-5500,1476.5489960520435
uDDTS9PHVxN8UmvI2VPg1A,harvest-seasonal-grill-north-wales-north-wales,Harvest Seasonal Grill - North Wales,https://s3-media4.fl.yelpcdn.com/bphoto/upV8CG05GfJd9mEvjpY0EQ/o.jpg,False,https://www.yelp.com/biz/harvest-seasonal-grill-north-wales-north-wales?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,264,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 40.209773, 'longitude': -75.222778}",['delivery'],$$,"{'address1': '1460 Bethlehem Pike', 'address2': '', 'address3': '', 'city': 'North Wales', 'zip_code': '19454', 'country': 'US', 'state': 'PA', 'display_address': ['1460 Bethlehem Pike', 'North Wales, PA 19454']}",+12674608986,(267) 460-8986,28801.063749295456
LozA3u1TmiNFJTwwtDEMjA,the-creperie-philadelphia,The Creperie,https://s3-media2.fl.yelpcdn.com/bphoto/j5ncOpkvqrjc_Rslls45Gg/o.jpg,False,https://www.yelp.com/biz/the-creperie-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,113,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 39.9829159317737, 'longitude': -75.1543985904743}",['delivery'],$,"{'address1': '1291 W Norris St', 'address2': '', 'address3': 'Temple University', 'city': 'Philadelphia', 'zip_code': '19122', 'country': 'US', 'state': 'PA', 'display_address': ['1291 W Norris St', 'Temple University', 'Philadelphia, PA 19122']}",+12157784771,(215) 778-4771,3541.9660933702003
4KH6DlFi25Fx1-hlSF7ViA,the-capital-grille-cherry-hill-3,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/lZhCStpF3iO3hcvTusEwLQ/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-cherry-hill-3?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,280,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.9413436489846, 'longitude': -75.0283223683}",[],$$$$,"{'address1': '2000 Route 38', 'address2': '', 'address3': '', 'city': 'Cherry Hill', 'zip_code': '08002', 'country': 'US', 'state': 'NJ', 'display_address': ['2000 Route 38', 'Cherry Hill, NJ 08002']}",+18566655252,(856) 665-5252,12258.263838351135
l9vXb16zmmFBDtozL6B6Vw,balboa-catering-and-supper-club-philadelphia,Balboa Catering and Supper Club,https://s3-media1.fl.yelpcdn.com/bphoto/JVyUyAeDotE4112ycLfEfA/o.jpg,False,https://www.yelp.com/biz/balboa-catering-and-supper-club-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,13,"[{'alias': 'supperclubs', 'title': 'Supper Clubs'}, {'alias': 'catering', 'title': 'Caterers'}, {'alias': 'cookingclasses', 'title': 'Cooking Classes'}]",4.5,"{'latitude': 40.0106, 'longitude': -75.0855}",[],,"{'address1': '4345 Orchard St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19124', 'country': 'US', 'state': 'PA', 'display_address': ['4345 Orchard St', 'Philadelphia, PA 19124']}",+12157980036,(215) 798-0036,9642.93885434237
SDHaXIsNwrIi22BcxdsRDA,melody-caterer-and-restaurant-philadelphia,Melody Caterer and Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/VFD8fD1p-xE3VYe5EzMXzA/o.jpg,False,https://www.yelp.com/biz/melody-caterer-and-restaurant-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,2,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",5.0,"{'latitude': 40.1194726, 'longitude': -75.0174754}",[],$$,"{'address1': '11723 Busleton Ave', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19116', 'country': 'US', 'state': 'PA', 'display_address': ['11723 Busleton Ave', 'Philadelphia, PA 19116']}",+12156732545,(215) 673-2545,22615.391482425704
SqSx91pQwHvpzXJuoNNILQ,crepes-and-churros-d-france-ewing-township,Crepes & Churros D’France,https://s3-media1.fl.yelpcdn.com/bphoto/_v9zfJEUkRHsVgsfb7hCfA/o.jpg,False,https://www.yelp.com/biz/crepes-and-churros-d-france-ewing-township?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,3,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.26849890135515, 'longitude': -74.78332033052317}","['delivery', 'pickup']",,"{'address1': '100 Campus Town Cir', 'address2': 'Ste 103A', 'address3': None, 'city': 'Ewing Township', 'zip_code': '08618', 'country': 'US', 'state': 'NJ', 'display_address': ['100 Campus Town Cir', 'Ste 103A', 'Ewing Township, NJ 08618']}",+16098782900,(609) 878-2900,48090.695882465545
eFc0rv7SO5x34xivOqrvYA,suzani-palace-philadelphia,Suzani Palace,https://s3-media1.fl.yelpcdn.com/bphoto/PZVd2Vbv_E4_QGkRmcMnvQ/o.jpg,False,https://www.yelp.com/biz/suzani-palace-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,12,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",3.5,"{'latitude': 40.103072, 'longitude': -75.030573}",['delivery'],,"{'address1': '842 Red Lion Rd', 'address2': 'Ste 3', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19115', 'country': 'US', 'state': 'PA', 'display_address': ['842 Red Lion Rd', 'Ste 3', 'Philadelphia, PA 19115']}",+12154640106,(215) 464-0106,20468.11852390188
XkKI6r6tuxuYUDjEokAZ6g,pks-peoples-kitchen-and-market-norristown-2,PK's People's Kitchen & Market,https://s3-media2.fl.yelpcdn.com/bphoto/kaxYBa5GezQH9oKVcvbTWw/o.jpg,False,https://www.yelp.com/biz/pks-peoples-kitchen-and-market-norristown-2?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,3,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'wraps', 'title': 'Wraps'}]",5.0,"{'latitude': 40.13256697104178, 'longitude': -75.33403374145612}","['delivery', 'pickup']",,"{'address1': '1729 Markley St', 'address2': None, 'address3': None, 'city': 'Norristown', 'zip_code': '19401', 'country': 'US', 'state': 'PA', 'display_address': ['1729 Markley St', 'Norristown, PA 19401']}",+16102772233,(610) 277-2233,24235.151340198165
